brand,model,2G_bands,3G_bands,4G_bands,weight_g,SIM,display_size(inches),Pixel_height,Pixel_width,OS,CPU(core),internal_memory(GB),RAM(GB),primary_camera(MP),secondary_camera(MP),audio_jack,WIFI,bluetooth,GPS,radio,Battery(Mah),Aprox Price INR
Philips,Xenium 9@9t,Yes,No,No,85,Mini,,128,160,No,1,20,0,1.3,0,No,No,No,No,No,1100,5866
Philips,Xenium 9@9d,Yes,No,No,96,Mini,,128,160,No,1,18,0,1.3,0,No,No,Yes,No,No,1100,5866
Philips,Xenium 9@9a,Yes,No,No,86,Mini,1.5,128,128,No,1,2,0,0,0,No,No,No,No,No,120,640
Philips,S800,Yes,No,No,80,Mini,1.7,128,160,No,1,1,0,1,0,No,No,No,No,No,720,3840
Philips,S220,Yes,No,No,80,Mini,,128,128,No,1,0,0,0,0,No,No,No,No,Yes,1000,5333
Philips,S200,Yes,No,No,85,Mini,,96,64,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,768,Yes,No,No,85,Mini,1.9,176,220,No,1,10,0,1.3,0,No,No,Yes,No,No,950,5066
Philips,960,Yes,No,No,95,Mini,,176,220,No,1,32,0,2,0,No,No,Yes,No,No,1000,5333
Philips,Xenium 9@9e,Yes,No,No,105,Mini,,128,160,No,1,20,0,1.3,0,No,No,No,No,No,1100,5866
Philips,160,Yes,No,No,84,Mini,,101,80,No,1,4,0,0,0,No,No,No,No,No,720,3840
Philips,968,Yes,No,No,128,Mini,,240,320,Linux,1,40,0,1.3,0,No,No,No,No,No,115,613
Philips,362,Yes,No,No,83,Mini,,128,160,No,1,4,0,1,0,No,No,No,No,No,750,4000
Philips,868,Yes,No,No,110,Mini,,128,160,No,1,8,0,2,0,No,No,No,No,No,750,4000
Philips,766,Yes,No,No,102,Mini,,128,160,No,1,10,0,1.3,0,No,No,No,No,No,770,4106
Philips,760,Yes,No,No,104,Mini,,128,160,No,1,18,0,1.3,0,No,No,No,No,No,720,3840
Philips,568,Yes,No,No,87,Mini,,128,160,No,1,8,0,1,0,No,No,No,No,No,720,3840
Philips,655,Yes,No,No,85,Mini,,128,160,No,1,6,0,1,0,No,No,No,No,No,600,3200
Philips,Xenium 9@9i,Yes,No,No,104,Mini,,128,160,No,1,20,0,1.3,0,No,No,No,No,No,1100,5866
Philips,Xenium 9@98,Yes,No,No,94,Mini,,101,80,No,1,8,0,0,0,No,No,No,No,No,1050,5600
Philips,162,Yes,No,No,82,Mini,,101,80,No,1,4,0,0,0,No,No,No,No,No,720,3840
Philips,650,Yes,No,No,93,Mini,,128,160,No,1,7,0,0,0,No,No,No,No,No,1100,5866
Philips,859,Yes,No,No,94,Mini,,128,160,No,1,7,0,1,0,No,No,No,No,No,600,3200
Philips,855,Yes,No,No,91,Mini,,128,160,No,1,9,0,1,0,No,No,No,No,No,600,3200
Philips,759,Yes,No,No,89,Mini,,128,160,No,1,7,0,1,0,No,No,No,No,No,1000,5333
Philips,755,Yes,No,No,89,Mini,,128,160,No,1,7,0,1,0,No,No,No,No,No,720,3840
Philips,550,Yes,No,No,89,Mini,,128,160,No,1,7,0,0,0,No,No,No,No,No,720,3840
Philips,659,Yes,No,No,82,Mini,,128,160,No,1,1.5,0,1,0,No,No,No,No,No,600,3200
Philips,639,Yes,No,No,82,Mini,,128,128,No,1,1.5,0,0,0,No,No,No,No,No,600,3200
Philips,636,Yes,No,No,82,Mini,,128,128,No,1,1.5,0,0,0,No,No,No,No,No,600,3200
Philips,535,Yes,No,No,92,Mini,,128,128,No,1,1.9,0,1,0,No,No,No,No,No,1000,5333
Philips,355,Yes,No,No,82,Mini,,128,128,No,1,8,0,1,0,No,No,No,No,No,1000,5333
Philips,350,Yes,No,No,75,Mini,,112,112,No,1,2,0,0,0,No,No,No,No,No,720,3840
Philips,530,Yes,No,No,85,Mini,,128,128,No,1,1,0,0,0,No,No,No,No,Yes,720,3840
Philips,Xenium 9@9 ++,Yes,No,No,93,Mini,,101,80,No,1,0,0,0,0,No,No,No,No,No,850,4533
Philips,630,Yes,No,No,78,Mini,,128,128,No,1,0,0,0,0,No,No,No,No,Yes,560,2986
Philips,330,Yes,No,No,79,Mini,,101,80,No,1,1,0,0,0,No,No,No,No,No,570,3040
Philips,Fisio 825,Yes,No,No,85,Mini,,112,112,No,1,0,0,0,0,No,No,Yes,No,No,1000,5333
Philips,Fisio 625,Yes,No,No,85,Mini,,101,80,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Fisio 820,Yes,No,No,85,Mini,,120,130,No,1,0,0,0,0,No,No,Yes,No,No,1000,5333
Philips,Fisio 620,Yes,No,No,85,Mini,,101,80,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Fisio 121,Yes,No,No,95,Mini,,4,11,No,1,0,0,0,0,No,No,No,No,No,750,4000
Philips,Fisio 120,Yes,No,No,95,Mini,,4,11,No,1,0,0,0,0,No,No,No,No,No,750,4000
Philips,Fisio 610,Yes,No,No,90,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Xenium 9@9,Yes,No,No,95,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Xenium,Yes,No,No,95,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Azalis 268,Yes,No,No,99,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,550,2933
Philips,Azalis 238,Yes,No,No,125,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Ozeo 8@8,Yes,No,No,128,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,670,3573
Philips,Ozeo,Yes,No,No,128,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Savvy DB,Yes,No,No,140,Mini,,2,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Savvy Vogue,Yes,No,No,140,Mini,,2,11,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Philips,Genie 145,Yes,No,No,99,Mini,,100,64,No,1,0,0,0,0,No,No,No,No,No,550,2933
Philips,Genie db,Yes,No,No,95,Mini,,100,64,No,1,0,0,0,0,No,No,No,No,No,550,2933
Philips,Genie Sport,Yes,No,No,99,Mini,,100,64,No,1,0,0,0,0,No,No,No,No,No,550,2933
Philips,Genie,Yes,No,No,99,Mini,,100,64,No,1,0,0,0,0,No,No,No,No,No,550,2933
Philips,Savvy,Yes,No,No,135,Mini,,2,15,No,1,0,0,0,0,No,No,No,No,No,700,3733
Philips,Diga,Yes,No,No,179,Mini,,1,12,No,1,0,0,0,0,No,No,No,No,No,600,3200
Philips,Spark,Yes,No,No,129,Mini,,5,11,No,1,0,0,0,0,No,No,No,No,No,4000,21333
Philips,Fizz,Yes,No,No,169,Mini,,3,12,No,1,0,0,0,0,No,No,No,No,No,1000,5333
Plum,Play,Yes,No,No,60,Dual,1.77,128,160,No,1,32,32,1.3,0,Yes,No,Yes,No,Yes,600,3200
Plum,Ram 6,Yes,Yes,No,107.3,Dual,2.4,240,320,No,1,1,64,5,1.3,Yes,No,Yes,No,Yes,1700,9066
Plum,Compass,Yes,Yes,No,168.7,Dual,5,720,1280,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Plum,Hero,Yes,No,No,46.5,Dual,1.8,128,160,No,1,32,32,1,0,Yes,No,Yes,No,Yes,600,3200
Plum,Gator 3,Yes,Yes,No,146.7,Dual,4,480,800,Android,4,8,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2400,12800
Plum,Axe Plus 2,Yes,Yes,No,108.5,Dual,4,480,800,Android,4,8,1,5,1.3,Yes,Yes,Yes,Yes,Yes,1400,7466
Plum,Optimax 10,Yes,Yes,No,509,Dual,10.1,800,1280,Android,4,8,1,5,2,Yes,Yes,Yes,Yes,Yes,4500,24000
Plum,Optimax 8.0,Yes,Yes,No,305,Dual,8,800,1280,Android,4,8,1,5,2,Yes,Yes,Yes,Yes,Yes,3400,18133
Plum,Optimax 7.0,Yes,Yes,No,276,Dual,7,600,1024,Android,4,8,1,5,2,Yes,Yes,Yes,Yes,Yes,2800,14933
Plum,Ram 4,Yes,No,No,107.3,Dual,2.4,240,320,No,1,32,32,1.3,0,Yes,No,Yes,No,Yes,2700,14400
Plum,Star,Yes,No,No,46.5,Dual,1.8,128,160,No,1,32,32,1,0,Yes,No,Yes,No,Yes,600,3200
Plum,Might Plus II,Yes,Yes,No,116.2,Dual,5,480,854,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Plum,Axe LTE,Yes,Yes,Yes,124,Dual,4,480,854,Android,4,8,1,5,1.3,Yes,Yes,Yes,Yes,Yes,170,906
Plum,Check LTE,Yes,Yes,Yes,138,Dual,4.5,720,1280,Android,4,8,1,5,1.3,Yes,Yes,Yes,Yes,Yes,170,906
Plum,Boot 2,Yes,No,No,82,Dual,1.77,128,160,No,1,1,64,1.3,0,Yes,No,Yes,No,Yes,800,4266
Plum,Ram 3G,Yes,Yes,No,174,Dual,2.4,240,320,No,1,1,64,2,0,Yes,No,Yes,No,Yes,1300,6933
Plum,Sync 4.0b,Yes,No,No,84.8,Dual,4,480,800,Android,2,1,256,1.3,1.3,Yes,No,Yes,Yes,Yes,1300,6933
Plum,Gator Plus II,Yes,Yes,No,171.5,Dual,3.5,320,480,Android,2,4,1,5,1.3,Yes,No,Yes,Yes,Yes,2100,11200
Plum,Ram Plus,Yes,No,No,188,Dual,2,176,220,No,1,1,32,1.3,0,Yes,No,Yes,No,Yes,2800,14933
Plum,Coach Pro,Yes,Yes,No,156,Dual,6,720,1280,Android,4,16,1,8,2,Yes,Yes,Yes,Yes,Yes,2400,12800
Plum,Trigger Plus III,Yes,Yes,No,97.5,Dual,3.5,320,480,Android,2,1,256,1.3,1.3,Yes,Yes,Yes,Yes,Yes,1300,6933
Plum,Might LTE,Yes,Yes,Yes,138,Yes,5,480,854,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Plum,Sync 5.0,Yes,No,No,109,Dual,5,480,854,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,1900,10133
Plum,Sync 4.0,Yes,No,No,97,Dual,4,480,854,Android,2,1,256,5,1.3,Yes,Yes,Yes,Yes,Yes,120,640
Plum,Sync 3.5,Yes,No,No,93,Dual,3.5,320,480,Android,2,1,256,1.3,1.3,Yes,Yes,Yes,Yes,Yes,1350,7200
Plum,Might Pro,Yes,Yes,No,164,Dual,5,480,854,Android,4,16,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2200,11733
Plum,Coach Plus II,Yes,Yes,No,156,Dual,6,720,1280,Android,4,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2400,12800
Plum,Link Plus, N/A,No,No,246,No,7,600,1024,Android,4,8,1,5,2,Yes,Yes,No,Yes,No,2800,14933
Plum,Trigger Plus,Yes,Yes,No,120,Dual,3.5,320,480,Android,2,2,256,5,1.3,Yes,Yes,Yes,Yes,Yes,1100,5866
Plum,Trigger Pro,Yes,Yes,No,107,Dual,3.5,320,480,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,1350,7200
Plum,Gator,Yes,Yes,No,207,Dual,3.5,480,800,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,3600,19200
Plum,Z708,Yes,Yes,No,110,Dual,7,1024,600,Android,2,16,1,8,2,Yes,Yes,Yes,Yes,Yes,3000,16000
Plum,Coach Plus,Yes,Yes,No,250,Dual,6,540,960,Android,2,4,1,8,2,Yes,Yes,Yes,Yes,Yes,2600,13866
Plum,Pilot Plus,Yes,Yes,No,143,Dual,5.5,540,960,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,2200,11733
Plum,Might Plus,Yes,Yes,No,175,Dual,5,480,854,Android,2,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Plum,Check Plus,Yes,Yes,No,142,Dual,4.5,480,854,Android,2,4,1,5,2,Yes,Yes,Yes,Yes,Yes,160,853
Plum,Axe Plus,Yes,Yes,No,112,Dual,4,480,800,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,120,640
Plum,Boot,Yes,No,No,82,Dual,1.77,128,160,No,1,64,64,1.3,0,Yes,No,Yes,No,Yes,600,3200
Plum,Slick,Yes,No,No,46,Dual,1.77,128,160,No,1,32,32,1.3,0,Yes,No,Yes,No,Yes,800,4266
Plum,Trigger Z104,Yes,Yes,No,92,Dual,3.5,320,480,Android,2,1,256,5,5,Yes,Yes,Yes,No,Yes,1350,7200
Plum,Bar 3G,Yes,Yes,No,79,Mini,1.77,128,160,No,1,1,64,1.3,0,Yes,No,Yes,No,Yes,800,4266
Plum,Velocity II,Yes,Yes,No,190,Dual,2.6,320,480,Android,1,1,1,5,1.3,No,Yes,Yes,Yes,Yes,120,640
Plum,Sync,Yes,No,No,110,Dual,3.5,320,480,Android,2,1,256,5,5,Yes,Yes,Yes,Yes,Yes,1100,5866
Plum,Axe II,Yes,Yes,No,110,Dual,4,480,800,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,115,613
Plum,Ten 3G,Yes,Yes,No,550,Dual,10.1,800,1280,Android,2,16,1,2,1.3,Yes,Yes,Yes,Yes,Yes,6000,32000
Plum,Link II, N/A,No,No,310,No,7,600,1024,Android,1,8,1,2,1.3,Yes,Yes,No,No,No,3000,16000
Plum,Volt 3G,Yes,Yes,No,150,Dual,5,1080,1920,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Plum,Mouse,Yes,No,No,65,Dual,2.75,240,400,No,1,1,64,1.3,0,No,No,Yes,No,Yes,950,5066
Plum,Dazzle,Yes,No,No,118,Dual,2.4,240,320,No,1,64,64,1.3,0,nO,No,Yes,No,Yes,800,4266
Plum,Ram,Yes,No,No,140,Dual,2,176,220,No,1,64,32,1.3,0,Yes,No,Yes,No,Yes,1700,9066
Plum,Z710,Yes,Yes,No,110,Dual,7,600,1024,Android,2,16,1,3.15,1.3,Yes,Yes,Yes,Yes,Yes,3000,16000
Plum,Trigger,Yes,Yes,No,103,Dual,3.5,320,480,Android,1,1,256,2,0,Yes,Yes,Yes,Yes,Yes,1350,7200
Plum,Glow,Yes,No,No,105,Dual,3.5,320,480,Android,1,1,256,5,1.3,Yes,Yes,Yes,Yes,Yes,160,853
Plum,Panther,Yes,No,No,47,Dual,1.44,240,160,No,1,64,32,1.3,0,No,No,Yes,No,Yes,750,4000
Plum,Caliber II,Yes,Yes,No,125,Dual,2.4,320,240,No,1,1,1,3.15,1.3,Yes,Yes,Yes,Yes,Yes,160,853
Plum,Signal,Yes,No,No,89,Dual,1.8,160,120,No,1,32,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Hammer,Yes,No,No,93,Dual,2,240,320,No,1,64,32,1.3,0,No,No,Yes,No,Yes,160,853
Plum,Flipper,Yes,No,No,82,Dual,2,128,160,No,1,32,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Debut,Yes,Yes,No,388,Mini,7,600,1024,Android,1,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,4250,22666
Plum,Link, N/A,No,No,260,No,7,480,800,Android,1,4,1,1.3,0,Yes,Yes,No,No,No,2800,14933
Plum,Might,Yes,Yes,No,180,Dual,5.3,480,800,Android,1,1,1,5,1.3,Yes,Yes,Yes,Yes,Yes,2500,13333
Plum,Axe,Yes,Yes,No,98,Dual,4,480,800,Android,1,4,1,5,1,Yes,Yes,Yes,Yes,Yes,1400,7466
Plum,Capacity,Yes,Yes,No,98,Dual,3.5,320,480,Android,1,1,256,3.15,1.3,Yes,Yes,Yes,Yes,Yes,120,640
Plum,Wicked,Yes,Yes,No,92,Dual,2.8,240,320,Android,1,1,256,2,0,Yes,Yes,Yes,Yes,Yes,1000,5333
Plum,Flix,Yes,Yes,No,90,Dual,3.2,320,480,Android,1,1,1,3.15,1,No,Yes,Yes,Yes,Yes,120,640
Plum,Orbit,Yes,No,No,92,Dual,3.2,240,400,Android,1,0,0,2,0,Yes,Yes,Yes,Yes,Yes,1100,5866
Plum,Velocity,Yes,No,No,135,Dual,2.6,320,240,Android,1,1,256,2,1,No,Yes,Yes,Yes,Yes,800,4266
Plum,Caliber,Yes,Yes,No,90,Dual,2.2,240,320,No,1,1,256,2,1,Yes,No,Yes,No,Yes,1050,5600
Plum,Switch,Yes,Yes,No,106,Mini,1.77,160,240,No,1,1,1,0,0,No,Yes,Yes,No,Yes,430,2293
Plum,Galactic,Yes,No,No,93.4,Dual,2.55,320,240,No,1,1,256,1,1,Yes,Yes,Yes,No,Yes,900,4800
Plum,Tracer II,Yes,No,No,93.4,Dual,2.8,240,320,No,1,1,256,1.3,1,No,Yes,Yes,No,Yes,900,4800
Plum,Geo,Yes,No,No,90,Dual,2.6,240,320,No,1,64,32,1.3,0,Yes,No,Yes,No,Yes,1050,5600
Plum,Tingle,Yes,No,No,126,Dual,2.8,240,400,No,1,1,64,1.3,1,No,No,Yes,No,Yes,1100,5866
Plum,Genius,Yes,No,No,91,Triple,2,220,176,No,1,64,32,1.3,1,No,No,Yes,No,Yes,120,640
Plum,Blast,Yes,No,No,91,Dual,2,220,176,No,1,64,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Whiz,Yes,No,No,63.8,Dual,2,240,320,No,1,64,32,1.3,0,No,No,Yes,No,Yes,1000,5333
Plum,Stubby,Yes,No,No,83,Dual,1.77,160,128,No,1,64,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Stubby II,Yes,No,No,85,Dual,2,176,144,No,1,32,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Strike,Yes,No,No,90,Dual,2,144,176,No,1,64,32,1.3,0,Yes,No,Yes,No,Yes,800,4266
Plum,Profile,Yes,No,No,65.7,Dual,1.77,240,320,No,1,32,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Inspire,Yes,No,No,75,Dual,2.4,240,320,No,1,64,32,1,1,No,No,Yes,No,Yes,700,3733
Plum,Spare,Yes,No,No,65,Dual,1.77,240,320,No,1,64,32,1,0,No,No,Yes,No,Yes,700,3733
Plum,Boom,Yes,No,No,85,Dual,1.77,128,160,No,1,64,32,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Snap,Yes,No,No,95,Dual,1.8,128,160,No,1,1,64,1,0,No,No,Yes,No,Yes,650,3466
Plum,Buzz,Yes,No,No,50.5,Dual,1.77,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,700,3733
Plum,Tweek,Yes,No,No,50.5,Dual,1.77,240,320,No,1,32,16,1.3,0,No,No,Yes,No,Yes,800,4266
Plum,Kazzom,Yes,No,No,69,Dual,1.77,128,160,No,1,1,32,0,0,No,No,No,No,Yes,600,3200
Plum,Trip,Yes,No,No,50.5,Dual,1.77,240,320,No,1,32,32,1.3,0,No,No,Yes,No,Yes,700,3733
Plum,Trion,Yes,No,No,66,Dual,1.77,128,160,No,1,32,16,0,0,No,No,No,No,Yes,700,3733
Plum,Bubby,Yes,No,No,50.5,Dual,1.77,120,160,No,1,32,16,0,0,No,No,No,No,Yes,700,3733
Posh,Memo Pro LTE L600,Yes,Yes,Yes,187.6,Dual,6,720,1280,Android,4,16,1,8,5,Yes,Yes,Yes,Yes,Yes,2700,14400
Posh,Equal Plus X700,Yes,Yes,No,275,Dual,7,600,1024,Android,4,16,1,5,2,Yes,Yes,Yes,Yes,Yes,2650,14133
Posh,Ultra Max LTE L550,Yes,Yes,Yes,177,Dual,5.5,720,1280,Android,4,16,1,8,2,Yes,Yes,Yes,Yes,Yes,2700,14400
Posh,Kick Pro LTE L520,Yes,Yes,Yes,130,Dual,5,720,1280,Android,4,8,1,8,5,Yes,Yes,Yes,Yes,No,145,773
Posh,Optima LTE L530,Yes,Yes,Yes,133,Dual,5,720,1280,Android,8,16,2,13,13,Yes,Yes,Yes,Yes,No,3000,16000
Posh,Icon HD X551,Yes,Yes,No,115,Dual,5.5,720,1280,Android,4,16,1,8,2,Yes,Yes,Yes,Yes,Yes,2100,11200
Posh,Volt LTE L540,Yes,Yes,Yes,167.5,Dual,5,720,1280,Android,4,16,3,8,5,Yes,Yes,Yes,Yes,Yes,4000,21333
Posh,Volt Max LTE L640,Yes,Yes,Yes,230,Dual,6.44,1280,1920,Android,8,32,3,13,8,Yes,Yes,Yes,Yes,No,6000,32000
Posh,Equal Pro LTE L700,Yes,Yes,Yes,248,Dual,6.95,720,1280,Android,4,16,1,5,2,Yes,Yes,Yes,Yes,Yes,2800,14933
Posh,Primo Plus C353,Yes,Yes,No,96.1,Dual,3.5,320,480,Android,1,1,256,1,1,Yes,Yes,Yes,No,Yes,1300,6933
Posh,Kick X511,Yes,Yes,No,160,Dual,5,540,960,Android,4,8,1,5,1,Yes,Yes,Yes,Yes,Yes,170,906
Posh,Kick Lite S410,Yes,Yes,No,119,Dual,4,480,800,Android,2,4,1,2,1,Yes,Yes,Yes,Yes,Yes,115,613
Posh,Icon S510,Yes,Yes,No,115.2,Dual,5,480,854,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,Yes,1800,9600
Posh,Titan Max HD E550,Yes,Yes,No,140,Dual,5.5,720,1280,Android,8,8,1,13,5,Yes,Yes,Yes,Yes,Yes,2400,12800
Posh,Ultra 5.0 LTE L500,Yes,Yes,Yes,129,Dual,5,720,1280,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,2230,11893
Posh,Micro X S240,Yes,Yes,No,52.7,Yes,2.45,240,432,Android,2,4,1,2,1,Yes,Yes,Yes,Yes,Yes,650,3466
Posh,Titan Max HD E600,Yes,Yes,No,172,Dual,6,720,1280,Android,8,8,1,13,5,Yes,Yes,Yes,Yes,Yes,3000,16000
Posh,Titan HD E500,Yes,Yes,No,125,Dual,5,720,1280,Android,8,8,1,13,5,Yes,Yes,Yes,Yes,Yes,2100,11200
Posh,Equal S700,Yes,Yes,No,244,Dual,7,600,1024,Android,2,4,1,5,1.3,Yes,Yes,Yes,Yes,Yes,2600,13866
Posh,Equal Lite W700, N/A,No,No,231,No,7,600,1024,Android,4,8,1,5,1.3,Yes,Yes,Yes,Yes,Yes,2100,11200
Posh,Memo S580,Yes,Yes,No,175,Dual,5.88,480,800,Android,2,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2500,13333
Posh,Orion Max X550,Yes,Yes,No,194,Dual,5.5,540,960,Android,4,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2500,13333
Posh,Orion Pro X500,Yes,Yes,No,168,Dual,5,480,854,Android,4,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,1800,9600
Posh,Revel Pro X510,Yes,Yes,No,155,Dual,5,480,854,Android,4,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,2100,11200
Posh,Revel S500,Yes,Yes,No,160,Dual,5,480,854,Android,4,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,1800,9600
Posh,Orion S450,Yes,Yes,No,150,Dual,4.5,540,960,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,Yes,145,773
Posh,Pegasus 4G S400,Yes,Yes,No,119,Dual,4,480,800,Android,2,4,1,5,1.3,Yes,Yes,Yes,No,Yes,115,613
Posh,Orion Mini S350,Yes,Yes,No,107,Dual,3.5,320,480,Android,2,1,256,5,1.3,Yes,Yes,Yes,No,Yes,120,640
Posh,Pegasus Plus C351,Yes,No,No,100,Dual,3.5,320,480,Android,1,1,256,1.3,1.3,Yes,Yes,Yes,No,Yes,1100,5866
Posh,Lynx A100,Yes,No,No,75,Dual,1.77,128,160,No,1,32,32,1,0,Yes,No,Yes,No,Yes,800,4266
Prestigio,MultiPhone 5508 Duo,Yes,Yes,No,129,Dual,5,720,1280,Android,8,16,1,13,5,Yes,Yes,Yes,Yes,Yes,2300,12266
Prestigio,MultiPhone 5504 Duo,Yes,Yes,No,160,Dual,5,540,960,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,1950,10400
Prestigio,MultiPhone 5503 Duo,Yes,Yes,No,170,Dual,5,540,960,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,No,4000,21333
Prestigio,MultiPhone 8500 Duo,Yes,Yes,No,110,Dual,5,720,1280,Microsoft,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,145,13600
Prestigio,MultiPhone 8400 Duo,Yes,Yes,No,110,Dual,4,480,800,Microsoft,4,4,1,8,1,Yes,Yes,Yes,Yes,Yes,145,7200
Prestigio,MultiPad 4 Quantum 10.1 3G,Yes,Yes,No,612,Yes,10.1,800,1280,Android,4,16,1,2,1,Yes,Yes,Yes,No,No,7000,17600
Prestigio,MultiPad 4 Quantum 9.7 Colombia, N/A,No,No,621,No,9.7,1536,2048,Android,4,16,2,5,2,Yes,Yes,Yes,No,No,8000,16000
Prestigio,MultiPad 4 Ultra Quad 8.0 3G,Yes,Yes,No,450,Yes,8,768,1024,Android,4,16,1,5,2,Yes,Yes,Yes,Yes,Yes,4600,15200
Prestigio,MultiPhone 7600 Duo,Yes,Yes,No,191,Dual,6,720,1280,Android,4,4,1,13,8,Yes,Yes,Yes,Yes,No,2600,21600
Prestigio,MultiPhone 7500,Yes,Yes,No,146,Micro,5,1080,1920,Android,4,16,1,13,8,Yes,Yes,Yes,Yes,No,2300,22400
Prestigio,MultiPhone 5501 Duo,Yes,Yes,No,135,Yes,5,480,854,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,No,145,12000
Prestigio,MultiPhone 5500 Duo,Yes,Yes,No,183,Dual,5,480,854,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,No,145,12800
Prestigio,MultiPhone 5451 Duo,Yes,Yes,No,145,Dual,4.5,480,854,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,No,160,9600
Prestigio,MultiPhone 5450 Duo,Yes,Yes,No,145,Dual,4.5,480,854,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,No,160,9600
Prestigio,MultiPhone 3400 Duo,Yes,Yes,No,120,Dual,4,480,800,Android,2,4,1,3.15,1,Yes,Yes,Yes,No,No,160,7200
Prestigio,MultiPhone 5430 Duo,Yes,Yes,No,140,Mini,4.3,540,960,Android,1,4,1,8,1.2,Yes,Yes,Yes,No,Yes,145,16800
Prestigio,MultiPhone 5400 Duo,Yes,Yes,No,132,Dual,4,480,800,Android,4,4,1,8,1,Yes,Yes,Yes,Yes,Yes,1700,9600
Prestigio,MultiPhone 5300 Duo,Yes,Yes,No,140,Dual,5.3,480,854,Android,4,4,1,8,1.2,Yes,Yes,Yes,Yes,Yes,2100,14400
Prestigio,MultiPhone 5044 Duo,Yes,Yes,No,130,Dual,5,720,1280,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,16000
Prestigio,MultiPhone 5000 Duo,Yes,Yes,No,199,Dual,5,480,800,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,Yes,2200,12000
Prestigio,MultiPhone 4505 Duo,Yes,Yes,No,134,Dual,4.5,480,854,Android,2,4,1,8,1,Yes,Yes,Yes,Yes,Yes,1800,9600
Prestigio,MultiPhone 4500 Duo,Yes,Yes,No,158,Dual,4.5,540,960,Android,2,4,1,8,1,Yes,Yes,Yes,Yes,Yes,1850,9600
Prestigio,MultiPhone 4322 Duo,Yes,Yes,No,133,Dual,4.3,480,800,Android,2,4,1,8,1,Yes,Yes,Yes,Yes,Yes,160,9600
Prestigio,MultiPhone 4300 Duo,Yes,Yes,No,190,Dual,4.3,480,800,Android,1,4,1,5,1,Yes,Yes,Yes,Yes,Yes,160,8800
Prestigio,MultiPhone 4055 Duo,Yes,Yes,No,134,Dual,4,480,800,Android,2,4,1,8,1,Yes,Yes,Yes,Yes,Yes,2500,9600
